code1,code2,similar
"['def main():\n', '    H,W,M = map(int,input().split())\n', '    s = []\n', '    h_cnt = [0 for i in range(H)]\n', '    w_cnt = [0 for i in range(W)]\n', '    for i in range(M):\n', '        h,w = map(int,input().split())\n', '        s.append([h-1,w-1])\n', '        h_cnt[h-1] += 1\n', '        w_cnt[w-1] += 1\n', '    h_m,w_m = max(h_cnt), max(w_cnt)\n', '    h_mp,w_mp = [],[]\n', '    for i in range(H):\n', '        if h_cnt[i] == h_m:\n', '            h_mp.append(i)\n', '    for i in range(W):\n', '        if w_cnt[i] == w_m:\n', '            w_mp.append(i)\n', '    f = 0\n', '    for i in range(M):\n', '        if h_cnt[s[i][0]] == h_m and w_cnt[s[i][1]] == w_m:\n', '            f += 1\n', '    if len(w_mp)*len(h_mp)-f<1:\n', '        print(h_m+w_m-1)\n', '    else:\n', '        print(h_m+w_m)\n', '\n', 'if __name__ == ""__main__"":\n', '    main()\n']","['import sys\n', 'from collections import defaultdict, deque, Counter\n', 'import math\n', '\n', '# import copy\n', 'from bisect import bisect_left, bisect_right\n', 'import heapq\n', '\n', '# sys.setrecursionlimit(1000000)\n', '\n', '# input aliases\n', 'input = sys.stdin.readline\n', '\n', 'getS = lambda: input().strip()\n', 'getN = lambda: int(input())\n', 'getList = lambda: list(map(int, input().split()))\n', 'getZList = lambda: [int(x) - 1 for x in input().split()]\n', '\n', 'INF = 10 ** 20\n', 'MOD = 10**9 + 7\n', 'divide = lambda x: pow(x, MOD-2, MOD)\n', '\n', '\n', 'def nck(n, k, kaijyo):\n', '    return (npk(n, k, kaijyo) * divide(kaijyo[k])) % MOD\n', '\n', '\n', 'def npk(n, k, kaijyo):\n', '    if k == 0 or k == n:\n', '        return n % MOD\n', '    return (kaijyo[n] * divide(kaijyo[n-k])) % MOD\n', '\n', '\n', 'def kaijyo(n):\n', '    ret = [1]\n', '    for i in range(1, n + 1):\n', '        ret.append((ret[-1] * i)% MOD)\n', '    return ret\n', '\n', '\n', 'def cut(pt, grid, k, h, w):\n', '    pat = []\n', '    for i in range(h-1):\n', '        if pt % 2 == 1:\n', '            pat.append(""1"")\n', '        else:\n', '            pat.append(""0"")\n', '        pt //= 2\n', '\n', '    # print(""pat"", pat)\n', '    slice = Counter(pat)[""1""]\n', '    pat = pat + [""0""]\n', '    white = [0] * (slice + 1)\n', '    ret = 0\n', '    for i in range(w):\n', '        tw = [0] * (slice + 1)\n', '        dan = 0\n', '        for j in range(h):\n', '            if grid[j][i] == ""1"":\n', '                tw[dan] += 1\n', '            if pat[j] == ""1"":\n', '                dan += 1\n', '\n', '        if max(tw) > k:\n', '            return INF\n', '        reset = False\n', '        for w1, w2 in zip(white, tw):\n', '            if w1 + w2 > k:\n', '                ret += 1\n', '                reset = True\n', '                break\n', '        if reset:\n', '            white = tw\n', '        else:\n', '            for up in range(slice + 1):\n', '                white[up] += tw[up]\n', '\n', '    return ret + slice\n', '\n', 'def solve():\n', '    h, w, k = getList()\n', '    grid = []\n', '    for i in range(h):\n', '        grid.append(getS())\n', '\n', '    ans = INF\n', '    for i in range(2 ** (h-1)):\n', '        tmp = cut(i, grid, k, h, w)\n', '        # print(tmp)\n', '        ans = min(ans, tmp)\n', '    print(ans)\n', '\n', '\n', 'def main():\n', '    n = getN()\n', '    for _ in range(n):\n', '        solve()\n', '\n', '\n', 'if __name__ == ""__main__"":\n', '    # main()\n', '    solve()']",0
"['import itertools\n', '\n', 'n, m, q = map(int, input().split())\n', 'lst = []\n', 'for _ in range(q):\n', '  l = [int(i) for i in input().split()]\n', '  lst.append(l)\n', '\n', 'lists = list(itertools.combinations_with_replacement(range(1, m+1), n))\n', '#print(lists)\n', 'max_point = 0\n', 'for each in lists:\n', '  point = 0\n', '  for i in range(q):\n', '    l = lst[i]\n', '    a = l[0] - 1\n', '    b = l[1] - 1\n', '    c = l[2]\n', '    if each[b] - each[a] == c:\n', '      point += l[3]\n', '  if point > max_point:\n', '    max_point = point\n', 'print(max_point)']","['n,p = map(int,input().split())\n', 's = input()\n', 'ans = 0\n', 'if p == 2 or p == 5:\n', '    for i,c in enumerate(s,1):\n', '        if int(c)%p == 0: ans += i\n', 'else:\n', '    cnt = [0]*p\n', '    cnt[0] = 1\n', '    x = 0\n', '    d = 1\n', '    for c in s[::-1]:\n', '        x += d*int(c)\n', '        x %= p\n', '        cnt[x%p] += 1\n', '        d *= 10\n', '        d %= p\n', '    # print(cnt)\n', '    for v in cnt: ans += v*(v-1)//2\n', 'print(ans)']",0
"[""n = '1, 1, 1, 2, 1, 2, 1, 5, 2, 2, 1, 5, 1, 2, 1, 14, 1, 5, 1, 5, 2, 2, 1, 15, 2, 2, 5, 4, 1, 4, 1, 51'\n"", ""nn = n.split(', ')\n"", 'nn = list(map(int, nn))\n', '\n', 'K = int(input())\n', '\n', 'print(nn[K-1])']","['\n', 'def merge(a, left, mid, right):\n', '    x = 0\n', '    l = a[left:mid] + [float(""inf"")]\n', '    r = a[mid:right] + [float(""inf"")]\n', '    i = 0\n', '    j = 0\n', '    for k in range(left,right):\n', '        if l[i] <= r[j]:\n', '            a[k] = l[i]\n', '            i += 1\n', '        else :\n', '            a[k] = r[j]\n', '            j += 1\n', '        x += 1\n', '    return x\n', '\n', 'def mergeSort(a, left, right,x):\n', '    if left+1 < right:\n', '        mid = int((left + right)/2)\n', '        mergeSort(a, left, mid,x)\n', '        mergeSort(a, mid, right,x)\n', '        x[0] += merge(a, left, mid, right)\n', '\n', 'n = int(input())\n', 's = list(map(int,input().split()))\n', 'x = [0]\n', 'mergeSort(s,0,n,x)\n', 'print(*s)\n', 'print(x[0])\n', '\n', '\n']",0
"['a,b,c=map(int,input().split())\n', 'if a==b==c or (a!=b!=c and a!=c!=b):\n', '    print(""No"")\n', 'else:\n', '    print(""Yes"")\n']","['N = int(input())\n', '\n', 'jage = ""No""\n', 'for l in range(1, 10):\n', '    for r in range(1,10):\n', '        if N == r * l:\n', '            jage = ""Yes""\n', 'print(jage)']",0
"['import numpy as np\n', 'n,m,x = map(int,input().split())\n', 'value = []\n', 'books = []\n', 'for i in range(n):\n', '    a = list(map(int,input().split()))\n', '    value.append(a[0])\n', '    books.append(np.array(a[1:]))\n', 'if min(sum(books))<x:\n', '    print(-1)\n', 'else:\n', '    ans = 10**8\n', '    for i in range(2**n):\n', '        M = np.array([0]*m)\n', '        v = 0\n', '        for j in range(n):\n', '            if i >> j & 1:\n', '                M += books[j]\n', '                v += value[j]\n', '        if min(M)>= x:\n', '            ans = min(ans,v)\n', '    print(ans)']","['N = int(input())\n', 'S = input()\n', '\n', ""print('Yes' if S[:len(S)//2] == S[len(S)//2:] else 'No')""]",0
"['while True:\n', '    h, w=map(int, input().split())\n', '    if h == 0 and w==0: break\n', '    print(""#""*w)\n', '    for i in range(h-2):\n', '        print(""#""+"".""*(w-2)+""#"")\n', '    print(""#""*w)\n', '    print()\n']","['class Element:\n', '    def __init__(self, x):\n', '        self.x = x\n', '        self.lh = None\n', '        self.rh = None\n', '\n', 'class MyDeque:\n', '    def __init__(self):\n', '        self.top = self.tail = None\n', '    \n', '    def insert(self, x):\n', '        elm = Element(x)\n', '        if self.top is None:\n', '            self.top = self.tail = elm\n', '        else:\n', '            elm.rh = self.top\n', '            self.top.lh = self.top = elm\n', '        \n', '    def delete(self, x):\n', '        elm = self.top\n', '        while elm is not None:\n', '            if elm.x == x:\n', '                if elm.lh is None and elm.rh is None:\n', '                    self.top = self.tail = None\n', '                else:    \n', '                    if elm.lh is None:\n', '                        self.top = elm.rh\n', '                    else:\n', '                        elm.lh.rh = elm.rh\n', '                        \n', '                    if elm.rh is None:\n', '                        self.tail = elm.lh\n', '                    else:\n', '                        elm.rh.lh = elm.lh\n', '                break\n', '            \n', '            elm = elm.rh\n', '            \n', '    def delete_first(self):\n', '        if self.top is self.tail:\n', '            self.top = self.tail = None\n', '        else:\n', '            self.top = self.top.rh\n', '            self.top.lh = None\n', '                \n', '    def delete_last(self):\n', '        if self.top is self.tail:\n', '            self.top = self.tail = None\n', '        else:\n', '            self.tail = self.tail.lh\n', '            self.tail.rh = None\n', '                \n', '    \n', '    def print_que(self):\n', '        elm = self.top\n', '        q=[]\n', '        while elm is not None:\n', '            q.append(elm.x)\n', '            elm = elm.rh\n', '        print(*q)\n', '\n', 'from sys import stdin\n', '\n', 'que = MyDeque()\n', 'N = int(input())\n', 'for _ in range(N):\n', '    cmd = stdin.readline().strip().split()\n', ""    if cmd[0] == 'insert':\n"", '        que.insert(cmd[1])\n', '        #que.print_que()        \n', '        \n', ""    elif cmd[0] == 'delete':\n"", '        que.delete(cmd[1])\n', '        #que.print_que()\n', '        \n', ""    elif cmd[0] == 'deleteFirst':\n"", '        que.delete_first()\n', '        #que.print_que()\n', '        \n', ""    elif cmd[0] == 'deleteLast':\n"", '        que.delete_last()\n', '        #que.print_que()\n', '    \n', 'que.print_que()\n']",0
"['S = list(""abcdefghijklmnopqrstuvwxyz"")\n', '\n', 'N = int(input())\n', '\n', 'P = 0\n', '\n', 'for i in range(1,15):\n', '    if P+26**i >= N:\n', '        n = i\n', '        break\n', '    else:\n', '        P += 26**i\n', '        \n', 'X = [0]*n\n', '\n', 'NN = N - P - 1###0-indexedの26進法なので\n', 'for i in range(n):\n', '    X[n-i-1] = S[NN % 26]\n', '    NN //= 26\n', '\n', 'print("""".join(X))\n', '\n']","['from collections import defaultdict\n', 'INF = -1000000000000001\n', '\n', 'n = int(input())\n', 'l = list(map(int, input().split()))\n', '\n', 'a = int(n/2)\n', '\n', 'dpa = defaultdict(lambda: -INF)\n', '#dpa = [[0 for j in range(a+1)] for i in range(n+1)]\n', '\n', 'dpa[(0,0)] = 0\n', 'dpa[(1,0)] = 0\n', 'dpa[(1,1)] = l[0]\n', 'j = 1\n', 'for i in range(2,n+1):\n', '\tif i == j*2:\n', '\t\tdpa[(i,j)] = max(dpa[(i-2,j-1)]+l[i-1],dpa[(i-1,j)])\n', '#\t\tprint(i,j,dpa[(i,j)])\n', '\telse:\n', '\t\tdpa[(i,j)] = max(dpa[(i-2,j-1)]+l[i-1],dpa[(i-1,j)])\n', '#\t\tprint(i,j,dpa[(i,j)])\n', '\t\tif (i != n):\n', '\t\t\tj += 1\n', '#\t\t\tprint(i,j,dpa[(i,j)])\n', '#\t\t\tprint(""   "",i-2,j-1,dpa[(i-2,j-1)],"""")\n', '\t\t\tdpa[(i,j)] = dpa[(i-2,j-1)]+l[i-1]\n', '\n', '#print(dpa)\n', 'print(dpa[n,a])']",0
"['r, c = map(int, input().split())\n', '\n', 'rows = []\n', 'for i in range(r):\n', '    row = list(map(int, input().split()))\n', '    row.append(sum(row))\n', '    rows.append(row)\n', '\n', 'erow = [0 for i in range(c + 1)]\n', 'for row1 in rows:\n', '    print("" "".join(str(s) for s in row1))\n', '    for i in range(c + 1):\n', '        erow[i] += row1[i]\n', '\n', 'print("" "".join(str(s) for s in erow))']","['s=int(input())\n', 't=1 if s>=3 else 0\n', 'M=10**9+7\n', 'S=[1]+[0]*2000\n', '\n', 'def cmb(n,r):\n', '  c,m=1,1\n', '  for i in range(1,r+1):\n', '    c=c*(n-i+1)%M\n', '    m=m*i%M\n', '  return c*pow(m,M-2,M)%M\n', '\n', 'for i in range(2,s//3+1):\n', '  t=(t+cmb(s-2*i-1,i-1))%M\n', '\n', 'print(t)\n']",0
"['#!/usr/bin/env python\n', '# coding: utf-8\n', '\n', '# In[1]:\n', '\n', '\n', 'N = int(input())\n', '\n', '\n', '# In[15]:\n', '\n', '\n', 'def func(i,j,N):\n', '    ans = []\n', '    for x in range(1,N+1):\n', '        x_ = str(x)\n', '        if x_[0] == str(i) and x_[-1] == str(j):\n', '            ans += [x]\n', '    return ans\n', '\n', '\n', '# In[23]:\n', '\n', '\n', 'ans = 0\n', 'for i in range(10):\n', '    for j in range(10):\n', '        ans += len(func(i,j,N))*len(func(j,i,N))\n', 'print(ans)\n', '\n', '\n', '# In[ ]:\n', '\n', '\n', '\n', '\n']","['count = 1\n', 'while True:\n', '    x = int(input())\n', '    if x is not 0:\n', '        print(""Case {c}: {x}"".format(c=count, x=x))\n', '    else:\n', '        break\n', '    count += 1\n', '\n']",0
"['n = int(input())\n', 'x = list(map(int,input().split()))\n', 'a = min(x)\n', 'b = max(x) + 1\n', 'ans = 10 ** 8\n', 'for p in range(a,b):\n', '    m = 0\n', '    for i in range(n):\n', '        m += (x[i] - p) ** 2\n', '    ans = min(ans,m)\n', 'print(ans)']","['k = int(input())\n', 'a,b = map(int, input().split())\n', '\n', 'def judge(a,b):\n', '    for i in range(a,b+1):\n', ""        if i%k == 0: return 'OK'\n"", ""    return 'NG'\n"", '\n', 'print(judge(a,b))']",0
"['r = input()\n', 'suq = int(r) * int(r)\n', 'print(suq)']","['h,a = [int(i) for i in input().split()]\n', '\n', 'cont=0\n', '\n', 'while h > 0:\n', '    h-=a\n', '    cont+=1\n', 'print(cont)\n']",0
"['# coding: utf-8\n', '\n', 'def bubble_sort(A, N):\n', '    C = list(A)\n', '    for i in xrange(N):\n', '        for j in reversed(xrange(i+1, N)):\n', '            if C[j][1] < C[j-1][1]:\n', '                C[j], C[j-1] = C[j-1], C[j]\n', '    return C\n', '\n', 'def selection_sort(A, N):\n', '    C = list(A)\n', '    for i in xrange(N):\n', '        minj = i\n', '        for j in xrange(i, N):\n', '            if C[j][1] < C[minj][1]:\n', '                minj = j\n', '        C[i], C[minj] = C[minj], C[i]\n', '    return C\n', '\n', 'def is_stable(a, c, n):\n', '    for i in xrange(n-1):\n', '        if c[i][1] == c[i+1][1]:\n', '            if a.index(c[i]) > a.index(c[i+1]):\n', '                print ""Not stable""\n', '                return False\n', '    print ""Stable""\n', '    return True\n', '\n', 'def print_c(c):\n', '    print "" "".join(map(lambda c:c[0] + str(c[1]), c))\n', '\n', 'def main():\n', '    n = input()\n', '    c = map(lambda c:(c[0], int(c[1:])), raw_input().split())\n', '    bubble = bubble_sort(c, n)\n', '    selection = selection_sort(c, n)\n', '    print_c(bubble)\n', '    is_stable(c, bubble, n)\n', '    print_c(selection)\n', '    is_stable(c, selection, n)\n', '\n', 'main()']","['N = int(input())\n', 'Alst = list(map(int, input().split()))\n', 'Blst = [0]*(N+1)\n', 'num = 0\n', 'for i in Alst:\n', '    num = num + Blst[i]\n', '    Blst[i] += 1\n', '\n', 'for i in Alst:\n', '    k = Blst[i] -1\n', '    print(num - k)']",0
"['def main():\n', '    s = input()\n', '    ok = False\n', '    hi = """"\n', '    for _ in range(5):\n', '        hi += ""hi""\n', '        if s == hi:\n', '            ok = True\n', '    if ok:\n', '        print(""Yes"")\n', '    else:\n', '        print(""No"")\n', '\n', '\n', 'if __name__ == ""__main__"":\n', '    main()']","['s=input()\n', 't=input()\n', 'count=0\n', 'for i in range(0,len(s)):\n', '    if(s[i]==t[i]):\n', '        continue\n', '    else:\n', '        count+=1\n', 'print(count)']",0
"['def e_bomber():\n', '    import sys\n', '    input = sys.stdin.readline\n', '\n', '    H, W, M = [int(i) for i in input().split()]\n', '\n', '    bomb_row = [0] * H\n', '    bomb_col = [0] * W\n', '    bomb_pos = set()\n', '    for _ in range(M):\n', '        r, c = [int(i) - 1 for i in input().split()]\n', '        bomb_row[r] += 1\n', '        bomb_col[c] += 1\n', '        bomb_pos.add((r, c))\n', '\n', '    bomb_row_max = max(bomb_row)\n', '    bomb_col_max = max(bomb_col)\n', '    row_index_list = [r for r, v in enumerate(bomb_row) if v == bomb_row_max]\n', '    col_index_list = [c for c, v in enumerate(bomb_col) if v == bomb_col_max]\n', '\n', '    # 破壊できる数が最大になるような行と列の組を全探索する。\n', '    # (行, 列) が破壊対象の上になってしまわないような組があれば、そこに置けばいい。\n', '    # そのような組がまったくなければ、破壊対象の上に置かざるを得ない (-1 される)。\n', '    for row in row_index_list:\n', '        for col in col_index_list:\n', '            if (row, col) not in bomb_pos:\n', '                return bomb_row_max + bomb_col_max\n', '    return bomb_row_max + bomb_col_max - 1\n', '\n', 'print(e_bomber())']","['n=int(input())\n', 'for i in range(9):\n', '    for u in range(9):\n', '        if n==(i+1)*(u+1):\n', ""            print('Yes')\n"", '            exit()\n', ""print('No')""]",0
"['import numpy as np\n', 'import sys\n', 'read = sys.stdin.read\n', 'readline = sys.stdin.readline\n', 'readlines = sys.stdin.readlines\n', 'from collections import defaultdict\n', '\n', 'N, *A = map(int, read().split())\n', '\n', 'INF = 10**18\n', 'dp_not = defaultdict(lambda : -INF)\n', 'dp_take = defaultdict(lambda: -INF)\n', 'dp_not[(0,0)] = 0\n', '\n', 'for i,x in enumerate(A,1):\n', '\tj = (i-1)//2\n', '\tfor n in (j,j+1):\n', '\t\tdp_not[(i,n)] = max(dp_not[(i-1,n)], dp_take[(i-1,n)])\n', '\t\tdp_take[(i,n)] = dp_not[(i-1,n-1)] + x\n', '\n', 'print(max(dp_not[(N, N//2)], dp_take[(N, N//2)]))']","['X, Y, A, B, C = map(int, input().split())\n', 'Ap = list(map(int, input().split()))\n', 'Bq = list(map(int, input().split()))\n', 'Cr = list(map(int, input().split()))\n', '\n', 'Ap.sort(reverse = True)\n', 'Bq.sort(reverse = True)\n', '\n', 'L = sorted(Ap[:X] + Bq[:Y] + Cr, reverse = True)\n', '\n', 'print(sum(L[:X+Y]))']",0
"['\n', 'N = int(input())\n', 'S = str(input())\n', 'i = 0\n', 'ans = len(S)\n', 'for i in range(len(S)-1):\n', '  if S[i] == S[i+1]:\n', '    ans -= 1\n', 'print(ans)']","['n1 = int(input())\n', '\n', 'r1 = n1 * n1\n', '\n', 'print(r1)\n']",0
"['import math\n', '\n', 'def main():\n', '\tN = int(input())\n', '\tc = [[0] * 10 for i in range(10)]\n', '\tfor i in range(1, N + 1):\n', '\t\tdigit = int(math.log10(i)) + 1\n', '\t\tc[i // (10 ** (digit - 1))][i % 10] += 1\n', '\n', '\tcnt = 0\n', '\tfor i in range(10):\n', '\t\tfor j in range(10):\n', '\t\t\tcnt += c[i][j] * c[j][i]\n', '\n', '\tprint(cnt)\n', '\n', '\n', '\n', 'main()']","['from collections import deque\n', '\n', 'D = set()\n', 'N = int(input())\n', '\n', 'for i in range(N):\n', '\tc, s = input().split()\n', '\tif c == ""insert"":\n', '\t\tD.add(s)\n', '\telif c == ""find"":\n', '\t\tif (s in D):\n', '\t\t\tprint(""yes"")\n', '\t\telse:\n', '\t\t\tprint(""no"")']",0
"['a = list(map(int, input().split()))\n', 'b = list(map(int, input().split()))\n', 'if a[0] - sum(b) >= 0:\n', '  print(a[0] - sum(b))\n', 'else:\n', '  print(-1)\n']","['from collections import defaultdict as dd\n', 'from collections import deque\n', 'import bisect\n', 'import heapq\n', '\n', 'def ri():\n', '    return int(input())\n', '\n', 'def rl():\n', '    return list(map(int, input().split()))\n', '\n', '\n', 'def solve():\n', '    s, w = rl()\n', '    if s > w:\n', '        print (""safe"")\n', '    else:\n', '        print (""unsafe"")\n', '\n', '\n', '\n', '\n', '\n', '\n', ""mode = 's'\n"", '\n', ""if mode == 'T':\n"", '    t = ri()\n', '    for i in range(t):\n', '        solve()\n', 'else:\n', '    solve()\n']",0
"['n, m, x = map(int,input().split())\n', 'lst = [[0 for i in range(m + 1)]]\n', 'for i in range(n):\n', '    tmp = list(map(int,input().split()))\n', '    for j in range(len(lst)):\n', '        tmp2 = []\n', '        for k in range(len(tmp)):\n', '            y = lst[j][k] + tmp[k]\n', '            tmp2.append(y)\n', '        lst.append(tmp2)\n', 'ans = -1\n', 'for i in range(len(lst)):\n', '    c = 0\n', '    for j in range(len(lst[i])):\n', '        if (j == 0):\n', '            pass\n', '        else:\n', '            if (lst[i][j] < x):\n', '                c = 1\n', '    if (c == 0):\n', '        if (ans == -1):\n', '            ans = lst[i][0]\n', '        else:\n', '            ans = min(ans, lst[i][0])\n', '\n', 'print(ans)\n']","['x,k,d = map(int,input().split())\n', '\n', 'if x < 0:\n', '    x *= -1\n', '    \n', 'm = x // d\n', '\n', 'if k <= m:\n', '    print(x - k*d)\n', '    \n', 'else:\n', '    x %= d\n', '    y = abs(x-d)\n', '    \n', '    print([x,y][(k-m)%2])']",0
"['n = int(input())\n', 'if n==2:print(1);exit()\n', 'a = [n]\n', 'for i in range(2,int(n**0.5+1)):\n', '    if n%i==0:\n', '        a.append(i)\n', '        if i!=n//i:\n', '            a.append(n//i)\n', 'cnt =0\n', 'for v in a:\n', '    s = n\n', '    while v<=s and s%v==0:\n', '        s = s//v\n', '    if s%v==1: cnt += 1\n', 'b = [n-1]\n', 'm = n-1\n', 'for i in range(2,int(m**0.5+1)):\n', '    if m%i==0:\n', '        b.append(i)\n', '        if i!=m//i:\n', '            b.append(m//i)\n', 'print(cnt + len(b))']","['d=int(input())\n', '\n', 'if d == 1:\n', '  print(0)\n', 'else:\n', '  print(1)']",0
"['def main():\n', '    s = int(input())\n', '    if s < 3:\n', '        print(0)\n', '    else:\n', '        total = [0]*(s+1)\n', '        total[3] = 1\n', '        mod = 10**9+7\n', '        for i in range(4, s+1):\n', '            total[i] = (total[i-3] + 1) + total[i-1]\n', '            total[i] %= mod\n', '        print((total[s-3]+1)%mod)\n', '\n', 'if __name__ == ""__main__"":\n', '    main()']","['from math import factorial\n', 'n,k=map(int,input().split())\n', 'a=list(map(int,input().split()))\n', 'mod=10**9+7\n', 'ans=0\n', 'a.sort()\n', 'x=(factorial(n-1)*pow(factorial(k-1),mod-2,mod)*pow(factorial(n-k),mod-2,mod))%mod\n', 'y=1\n', 'for i in range(n-k+1):\n', '  ans-=a[i]*x\n', '  ans%=mod\n', '  x=(x*(n-k-i)*pow(n-i-1,mod-2,mod))%mod\n', 'for i in range(k-1,n):\n', '  ans+=a[i]*y\n', '  ans%=mod\n', '  y=(y*(i+1)*pow(i-k+2,mod-2,mod))%mod\n', 'print(ans)']",0
