code1,code2,similar
"['n = int(input())\n', ""s = 'abcdefghijklmnopqrstuvwxyz'\n"", ""ans = ''\n"", 'while n > 0:\n', '    n -= 1\n', '#    print(n//26,n%26)\n', '    ans = s[n%26] + ans\n', '    n = n // 26\n', 'print(ans)']","['n = int(input())\n', '\n', 'str = """"\n', '\n', 'while 1:\n', '    n, mod = divmod(n, 26)\n', '    if mod == 0:\n', ""        str = 'z' + str\n"", '        n -=1\n', '    else:\n', '        str = chr(96+mod) + str\n', '\n', '    if n == 0:\n', '        break\n', '\n', 'print(str)']",1
"['def fibonacci(F,n):\n', '    F[0] = 1\n', '    F[1] = 1\n', '    for i in range(2,n+1,1):\n', '        F[i] = F[i-1] + F[i-2]\n', '    return F[n]\n', '\n', 'def main():\n', '    n = int(input())\n', '    F  = [0]*(n+1)\n', '    ans = fibonacci(F,n)\n', '    return ans\n', '\n', 'print(main())\n', '\n']","['memo = [1, 1]\n', '\n', 'def fib(n):\n', '    if (n < len(memo)):\n', '        return memo[n]\n', '\n', '    memo.append(fib(n-1) + fib(n-2))\n', '    return memo[n]\n', '\n', 'N = int(input())\n', 'print(fib(N))\n']",1
"['N,K=map(int,input().split())\n', 'H=list(map(int,input().split()))\n', 'P=0\n', 'for i in range(N):\n', '  if K<=H[i]:\n', '    P+=1\n', 'print(P)']","['import numpy as np\n', 'n,k = map(int,input().split())\n', 'h = np.array(list(map(int,input().split())))\n', '\n', 'print(len(h[k<=h]))']",1
"['N = int(input())\n', 'X = input().split()\n', '\n', 'distance = 0\n', ""min_distance = float('Inf')\n"", '\n', 'for i in range(1,101):\n', '    for j in range(N):\n', '        distance += (int(X[j]) - i) ** 2\n', '\n', '    min_distance = min(min_distance, distance)\n', '    distance = 0\n', '\n', 'print(min_distance)']","['# coding: utf-8\n', '\n', 'def main():\n', '    N = input()\n', '    X = list(map(int, input().split()))\n', '    ans = 1000001\n', '\n', '    for i in range(1, 101):\n', '        tmp = sum([(x - i) ** 2 for x in X])\n', '        if tmp < ans:\n', '            ans = tmp\n', '\n', '    print(ans)\n', '\n', 'if __name__ == ""__main__"":\n', '    main()\n']",1
"['a = []\n', 'for i in range(10):\n', '    a.append(int(raw_input()))\n', 'a.sort()\n', 'a.reverse()\n', 'for i in range(3):\n', '    print a[i]']","['# coding: utf-8\n', '# Here your code !\n', '\n', 'import sys\n', '\n', 'n = [int(input()) for i in range (1,11)] \n', '#t = [int(input()) for i in range(n)] \n', 'n.sort()\n', 'n.reverse()\n', '\n', 'for j in range (0,3):\n', '    print(n[j])']",1
"['x = int(input())\n', 'b = x\n', 'a = 1\n', 'while b%360!=0:\n', '    a += 1\n', '    b += x\n', 'print(a)']","['X = int(input())\n', 'K = 1\n', '\n', 'while K > 0:\n', '  if X * K % 360 == 0:\n', '    print(K)\n', '    break\n', '  else:\n', '    K += 1\n', '\n']",1
"['n=int(input())\n', 'a=list(map(int,input().split()))\n', 'q=int(input())\n', 'm=list(map(int,input().split()))\n', '\n', 'd={}\n', 'for i in range(2**n):\n', '    c=0\n', '    for j in range(n):\n', '        if (i>>j)&1:\n', '            c+=a[j]\n', '    d[c]=1\n', '\n', 'for i in range(q):\n', '    if m[i] in d:\n', '        print(""yes"")\n', '    else:\n', '        print(""no"")\n']","['n = int(input())\n', 'A = list(map(int,input().split()))\n', 'm = int(input())\n', 'B = list(map(int,input().split()))\n', '\n', 'def solve2(x,y):\n', '    if x==n:\n', '        S[y] = 1\n', '    else:\n', '        solve2(x+1,y)\n', '        if y+A[x] < 2001:\n', '            solve2(x+1,y+A[x])\n', '            \n', 'S = [0 for i in range(2001)]\n', '\n', 'solve2(0,0)\n', '\n', 'def solve(x,y):\n', '    if y<0:\n', '        return False\n', '    elif y==0:\n', '        return True\n', '    elif x==n:\n', '        return False\n', '    else:\n', '        return solve(x+1,y) or solve(x+1,y-A[x])\n', '    \n', 'for i in range(m):\n', '    if (i>50 and (S[B[i]] == 1)):\n', '        print(""yes"")\n', '    elif (i>50 and (S[B[i]] == 0)):\n', '        print(""no"")\n', '    else:\n', '        if solve(0,B[i]):\n', '            print(""yes"")\n', '        else:\n', '            print(""no"")\n']",1
"['# -*- coding: utf-8 -*-\n', '""""""\n', 'Created on Thu May  7 23:19:34 2020\n', '\n', '@author: Kanaru Sato\n', '""""""\n', 'def dfs(v):\n', '    global t\n', '    d[v] = t\n', '    t += 1\n', '    if conlist[v]:\n', '        for connectedv in conlist[v]:\n', '            if d[connectedv] == -1:\n', '                dfs(connectedv)\n', '    f[v] = t\n', '    t += 1\n', '\n', 'n = int(input())\n', 'conlist = [[] for i in range(n)]\n', 'for i in range(n):\n', '    _ = list(map(int,input().split()))\n', '    [conlist[i].append(_[k]-1) for k in range(2,_[1]+2)]\n', '\n', 'd = [-1 for i in range(n)]\n', 'f = [-1 for i in range(n)]\n', 't = 1\n', '\n', 'for i in range(n):\n', '    if d[i] == -1:\n', '        dfs(i)    \n', '\n', 'for i in range(n):\n', '    print(i+1,d[i],f[i])\n']","['n = int(input())\n', 'g = [None] * n\n', 'visited = [0] * n\n', 'root = set(range(n))\n', 'ts = [[0, 0] for _ in range(n)]\n', 't = 0\n', '\n', 'while n:\n', '    l = list(map(int, input().split()))\n', '    connected = [i - 1 for i in l[2:]]\n', '    g[l[0] - 1] = [i - 1 for i in l[2:]]\n', '    root -= set(connected)\n', '    n -= 1\n', '\n', '\n', 'def dfs(i):\n', '    global g, t, ts, visited\n', '    lts = ts[i]\n', '    t += 1\n', '    lts[0] = t\n', '    visited[i] = 1\n', '    for c in g[i]:\n', '        if not visited[c]:\n', '            dfs(c)\n', '    t += 1\n', '    lts[1] = t\n', '\n', 'if root:\n', '    for r in sorted(root):\n', '        dfs(r)\n', 'else:\n', '    dfs(0)\n', '\n', 'for i, v in enumerate(ts):\n', '    print(i + 1, *v)']",1
"['n,t=map(int,input().split())\n', 'l=[list(map(int,input().split())) for _ in range(n)]\n', 'dp=[0]*(t+max(l)[0])\n', 'l.sort()\n', 'for a,b in l:\n', '  for i in range(0,t+a)[::-1]: \n', '    if i-a>=0:\n', '      dp[i]=max(dp[i],dp[i-a]+b)\n', 'print(max(dp[t:]))']","['N,T = map(int,input().split())\n', 'AB = [list(map(int,input().split())) for i in range(N)]\n', 'AB.sort(key=lambda x: x[0])\n', '#print(AB)\n', '\n', 'W = T + 1\n', 'def dp(AB,W):\n', '    N = len(AB)\n', '    DP = [[0]*W for i in range(N+1)]\n', '    for i in range(N):\n', '        for w in range(W):\n', '            if w != W-1:\n', '                if AB[i][0] <= w:\n', '                    DP[i+1][w] = max(DP[i][w-AB[i][0]]+AB[i][1],DP[i][w])\n', '                else:\n', '                    DP[i+1][w] = DP[i][w]\n', '            else:\n', '                DP[i+1][w] = max(DP[i][w-1]+AB[i][1],DP[i][w])\n', '    return DP\n', '\n', 'DP1 = dp(AB,W)\n', '\n', 'ans = DP1[N][T]\n', 'print(ans)']",1
"['n = int(input())\n', 'S = list(input())\n', 'ans = 0\n', 'for i in range(len(S)-2):\n', '  if S[i] == ""A"":\n', '    if S[i+1] == ""B"":\n', '      if S[i+2] == ""C"":\n', '        ans += 1\n', '\n', 'print(ans)']","['N = int(input())\n', 'S = input()\n', '\n', 'ans = 0\n', 'for i in range(N - 2):\n', '    if S[i] + S[i + 1] + S[i + 2] == ""ABC"":\n', '        ans += 1\n', 'print(ans)\n']",1
"['import sys\n', 'import itertools\n', '# import numpy as np\n', 'import time\n', 'import math\n', ' \n', 'sys.setrecursionlimit(10 ** 7)\n', ' \n', 'from collections import defaultdict\n', ' \n', 'read = sys.stdin.buffer.read\n', 'readline = sys.stdin.buffer.readline\n', 'readlines = sys.stdin.buffer.readlines\n', '\n', 'N = int(input())\n', '\n', 'c = [[0 for i in range(10)] for _ in range(10)]\n', 'def f(n):\n', '    x = 0\n', '    while n > 0:\n', '        n //= 10\n', '        x +=1\n', '    return x\n', '\n', 'for i in range(1, N + 1):\n', '    d = f(i)\n', '    front = i // (10 ** (d - 1)) \n', '    back = i % 10\n', '    c[front][back] += 1\n', '\n', 'ans = 0\n', 'for i in range(1, 10):\n', '    for j in range(1, 10):\n', '        ans += c[i][j] * c[j][i]\n', 'print(ans)\n']","['N = int(input())\n', 'rem = [[0, 0, 0, 0, 0, 0, 0, 0, 0, 0],\n', ' [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],\n', ' [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],\n', ' [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],\n', ' [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],\n', ' [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],\n', ' [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],\n', ' [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],\n', ' [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],\n', ' [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]\n', 'for i in range(1,N+1):\n', '    sti = str(i)\n', '    rem[int(sti[0])][int(sti[-1])] += 1\n', 'count = 0\n', 'for k in range(10):\n', '    for j in range(10):\n', '        count += rem[k][j]*rem[j][k]\n', '        \n', 'print(count)']",1
"['def main():\n', '    X = int(input())\n', '    tmp = 0\n', '    cnt = 0\n', '    while True:\n', '        tmp += X\n', '        cnt += 1\n', '        tmp %= 360\n', '        if tmp == 0:\n', '            break\n', '    return cnt \n', '\n', 'print(main())\n']","['x = int(input())\n', '\n', 'idx = 0\n', 'tmp = 0\n', 'while 1:\n', '    tmp += x\n', '    idx += 1\n', '    if tmp % 360 == 0:\n', '        break\n', '\n', 'print(idx)\n']",1
"['# https://atcoder.jp/contests/abc164/tasks/abc164_d\n', '\n', 'import sys\n', 'input = sys.stdin.readline\n', '\n', '\n', 'S = input().rstrip()\n', '\n', 'res = 0\n', '\n', 'x = 0\n', 'p = 1\n', 'L = len(S)\n', 'MOD = 2019\n', 'reminder = [0]*2019\n', 'reminder[0] = 1\n', 'for s in reversed(S):\n', '    """""" 累積和 """"""\n', '    x = (int(s)*p + x)%MOD\n', '    p = p*10%MOD\n', '    reminder[x] += 1\n', '\n', 'for c in reminder:\n', '    res += c*(c-1)//2\n', '\n', 'print(res)']","['import numpy as np\n', 'S=input()\n', 'N=len(S)\n', 'mod=[0 for i in range(2019)]\n', 'mod2=0\n', 'ten=1\n', 'for i in range(N-1,-1,-1): \n', '  s=int(S[i])*ten\n', '  mod2+=np.mod(s,2019)\n', '  mod2=np.mod(mod2,2019)\n', '  mod[mod2]+=1\n', '  ten=(ten*10)%2019\n', 'ans=0\n', 'for i in range(2019):\n', '  k=mod[i]\n', '  if i==0:\n', '    if k>=2:\n', '      ans+=k*(k-1)//2+k\n', '    else:\n', '      ans+=k\n', '  else:\n', '    if k>=2:\n', '      ans+=k*(k-1)//2\n', 'print(ans) ']",1
"['from collections import Counter\n', 'from itertools import accumulate\n', '\n', 'N, K = map(int,input().split())\n', 'A = list(map(int,input().split()))\n', '\n', 'd = Counter()\n', '\n', 'A = [0] + list(accumulate(A))\n', 'A = [a % K for a in A]\n', '\n', 'ans = 0\n', 'for i in range(N+1):\n', '    ans += d[(A[i]-i) % K]\n', '    d[(A[i]-i) % K] += 1\n', '    if i-K+1 >= 0:\n', '        d[(A[i-K+1] - (i-K+1)) % K] -= 1\n', '\n', 'print(ans)']","['from collections import Counter\n', 'from itertools import accumulate\n', '\n', 'N, K = map(int,input().split())\n', 'A = list(map(int,input().split()))\n', '\n', 'd = Counter()\n', '\n', 'A = [0] + list(accumulate(A))\n', 'A = [a % K for a in A]\n', '\n', 'ans = 0\n', 'for i in range(N+1):\n', '    ans += d[(A[i]-i) % K]\n', '    d[(A[i]-i) % K] += 1\n', '    if i-K+1 >= 0:\n', '        d[(A[i-K+1] - (i-K+1)) % K] -= 1\n', '\n', 'print(ans)']",1
"['n, s = map(int, input().split())\n', 'print(""Yes"" if 500*n >= s else ""No"")']","['a,b=input().split()\n', 'a=int(a)\n', 'b=int(b)\n', 'if a*500>=b:\n', '  print(""Yes"")\n', 'else:\n', '  print(""No"")']",1
"['N=int(input())\n', 'if N==1:\n', '    print(0)\n', '    exit()\n', '\n', 'def primeryNum(n):\n', '    border=int(n**0.5)+1\n', '    ary=list(range(int(n**0.5)+2))\n', '    ary[1]=0\n', '    for a in ary:\n', '        if a>border: break\n', '        elif a==0: continue\n', '        for i in range(a*2,int(n**0.5)+2,a):\n', '            ary[i]=0           \n', '    return ary\n', '\n', 'primeryNumL=primeryNum(N)\n', '# print(primeryNumL)\n', 'ans=0\n', 'N_=N\n', 'for x in primeryNumL:\n', '    if x==0 or N%x!=0:\n', '        continue\n', '    n=N\n', '    cnt=0\n', '    while n%x==0:\n', '        cnt+=1\n', '        n/=x\n', '    N_//=x**cnt\n', '    buf=cnt-1\n', '    res=1\n', '    # print(x,cnt)\n', '    for i in range(2,cnt+1):\n', '        if buf<i:\n', '            break\n', '        buf-=i\n', '        res+=1\n', '    ans+=res\n', 'if N_>1:\n', '    ans+=1\n', 'print(ans)\n']","['import math\n', '\n', '# 素数か否かを判定する関数\n', 'def is_prime(n):\n', '    for i in range(2, int(math.sqrt(n))+1):\n', '        if n%i == 0:\n', '            return False\n', '    return True      \n', '\n', '# nまでの素数を返す関数（エラトステネスの篩）\n', 'def getPrime(n):\n', '    n_sqrt = int(math.sqrt(n))\n', '    array = [True]*(n_sqrt+1)\n', '    result = []\n', '    for i in range(2, n_sqrt+1):\n', '        if array[i]:\n', '            array[i] = False\n', '            result.append(i)\n', '            for j in range(i*2, n_sqrt+1, i):\n', '                array[j] = False\n', '    return result\n', '\n', 'N = int(input())\n', 'n = N\n', 'prime = getPrime(n)\n', 'prime_exp = []\n', '# print(prime)\n', 'for p in prime:\n', '    cnt = 0\n', '    while n%p == 0:\n', '        n = int(n/p)\n', '        # print(n)\n', '        cnt += 1\n', '    if cnt != 0:\n', '        prime_exp.append([p, cnt])\n', 'if is_prime(n) and n != 1:\n', '    prime_exp.append([n, 1])\n', 'ans = 0\n', 'for pe in prime_exp:\n', '    ans += int((-1+math.sqrt(1+8*pe[1]))/2)\n', 'print(ans)']",1
"[""print(eval(input().replace(' ','*')))""]","['import sys\n', '\n', 'A, B = map(int,input().split())\n', '\n', 'def solve():\n', '  ret = A*B\n', '  return ret\n', '\n', 'print(solve())']",1
"['from collections import defaultdict\n', 'from collections import deque\n', 'N, M = map(int, input().split())\n', 'edges = defaultdict(list)\n', 'ans = [0]*(N+1)\n', 'num = 1\n', 'q = deque([1])\n', 'currentdepth = {1}\n', 'nextdepth = set()\n', 'for _ in range(M):\n', '  a, b = map(int, input().split())\n', '  edges[a].append(b)\n', '  edges[b].append(a)\n', 'while q:\n', '  current = q.popleft()\n', '  for nextver in edges[current]:\n', '    if ans[nextver]==0:\n', '      q.append(nextver)\n', '      ans[nextver] = current\n', ""print('Yes')\n"", ""print(*(ans[2:]),sep='\\n')""]","['from collections import deque\n', 'N, M = map(int, input().split())\n', 'Mlist = [[] for _ in range(N+1)]\n', 'for i in range(M):\n', '    a, b = map(int, input().split())\n', '    Mlist[a].append(b)\n', '    Mlist[b].append(a)\n', '\n', 'ans = [0] * (N+1)\n', '\n', 'd = deque()\n', 'd.append(1)\n', 'count = 0\n', 'while count != N:\n', '    Q = d.popleft()\n', '    for i in Mlist[Q]:\n', '        if ans[i] == 0:\n', '            ans[i] = Q\n', '            d.append(i)\n', '            count = count+1\n', ""print('Yes')\n"", 'for i in range(N-1):\n', '    print(ans[i+2])\n']",1
"['import sys\n', 'from collections import deque\n', '\n', 'read = sys.stdin.read\n', 'readline = sys.stdin.readline\n', 'readlines = sys.stdin.readlines\n', 'sys.setrecursionlimit(10 ** 9)\n', 'INF = 1 << 60\n', 'MOD = 1000000007\n', '\n', '\n', 'def main():\n', '    N, K, *A = map(int, read().split())\n', '\n', '    pos = [a for a in A if a >= 0]\n', '    neg = [a for a in A if a < 0]\n', '\n', '    pos.sort()\n', '    neg.sort(reverse=True)\n', '\n', '    if N == K:\n', '        vec = A\n', '    elif N == len(neg):\n', '        if K & 1:\n', '            vec = neg[:K]\n', '        else:\n', '            vec = neg[-K:]\n', '    else:\n', '        ans_pos = []\n', '        ans_neg = []\n', '        for _ in range(K):\n', '            if not pos:\n', '                ans_neg.append(neg.pop())\n', '            elif not neg:\n', '                ans_pos.append(pos.pop())\n', '            elif pos[-1] > -neg[-1]:\n', '                ans_pos.append(pos.pop())\n', '            else:\n', '                ans_neg.append(neg.pop())\n', '\n', '        if (len(ans_neg) & 1) and ((not ans_pos) or (ans_pos[-1] != 0)):\n', '            if not pos or not ans_neg:\n', '                drop_pos = True\n', '            elif not neg or not ans_pos:\n', '                drop_pos = False\n', '            else:\n', '                drop_pos = pos[-1] * ans_pos[-1] < neg[-1] * ans_neg[-1]\n', '\n', '            if drop_pos:\n', '                ans_neg.append(neg.pop())\n', '                ans_pos.pop()\n', '            else:\n', '                ans_pos.append(pos.pop())\n', '                ans_neg.pop()\n', '\n', '        vec = ans_pos + ans_neg\n', '\n', '    ans = 1\n', '    for a in vec:\n', '        ans = ans * a % MOD\n', '\n', '    print(ans)\n', '    return\n', '\n', '\n', ""if __name__ == '__main__':\n"", '    main()\n']","['MOD = 10**9+7\n', '\n', 'n, k = map(int, input().split())\n', 'a = list(map(int, input().split()))\n', 'p, q = [], []\n', 'for x in a:\n', '    if x >= 0: p.append(x)\n', '    else: q.append(x)\n', 'lp, lq = len(p), len(q)\n', '\n', 'def sp():\n', '    p.sort(reverse=True)\n', '    q.sort()\n', '    ans = p[0] if k % 2 else 1\n', '    s = []\n', '    for i in range(0, lq-1, 2):\n', '        s.append(q[i]*q[i+1])\n', '    for i in range(k % 2, lp-1, 2):\n', '        s.append(p[i]*p[i+1])\n', '    s.sort(reverse=True)\n', '    for i in range(k//2):\n', '        ans *= s[i]\n', '        ans %= MOD\n', '    print(ans)\n', '\n', 'def sq():\n', '    a.sort(key=lambda x: abs(x))\n', '    ans = 1\n', '    for i in range(k):\n', '        ans *= a[i]\n', '        ans %= MOD\n', '    print(ans)\n', '\n', 'if k % 2 and not p: sq()\n', 'elif n == k and lq % 2: sq()\n', 'else: sp()\n']",1
"['from bisect import bisect_left,bisect_right\n', '\n', 'TO_ACII = 97\n', '\n', 'N = int(input())\n', 'S = [""0""] + list(input())\n', 'Q = int(input())\n', '\n', 'ABC = [[]for i in range(0,26,1)]#該当文字a:0 b:1 ...z:26 が何文字目に出てきたかを保持する配列\n', '\n', 'for i in range(1,N+1,1):\n', '    ABC[ord(S[i])-TO_ACII].append(i)\n', '\n', 'ans = []\n', 'for i in range(0,Q,1):\n', '    q = list(input().split())\n', '    if q[0]==""1"":#文字変更\n', '        changed = S[int(q[1])]\n', '        ABC[ord(changed)-TO_ACII].pop(bisect_left(ABC[ord(changed)-TO_ACII],int(q[1])))\n', '        ABC[ord(q[2])-TO_ACII].insert(bisect_left(ABC[ord(q[2])-TO_ACII],int(q[1])),int(q[1]))\n', '        S[int(q[1])]=q[2]\n', '    else:\n', '        tmpans = 0\n', '        for i in range(0,26,1):\n', '\n', '            if bisect_right(ABC[i],int(q[1])-1)<len(ABC[i]) and int(q[2]) >= ABC[i][bisect_right(ABC[i],int(q[1])-1)]:\n', '                tmpans+=1\n', '        ans.append(tmpans)\n', '\n', 'for i in range(0,len(ans),1):\n', '    print(ans[i])\n']","['import sys\n', 'input = sys.stdin.readline\n', '\n', 'class SegmentTree:\n', '    def __init__(self,l):\n', '        nb = bin(len(l))[2:]\n', '        b = sum([int(d) for d in nb])\n', '        if b == 1:\n', '            self.end_leaves = pow(2,len(nb)-1)\n', '        else:\n', '            self.end_leaves = pow(2,len(nb))\n', '        self.tree = [set() for _ in range(self.end_leaves*2)]\n', '        \n', '        for i in range(len(l)):\n', '            self.tree[self.end_leaves+i].add(l[i])\n', '            \n', '    def union(self,a):\n', '        if a >= self.end_leaves // 2:\n', '            self.tree[a] = self.tree[a*2] | self.tree[a*2+1]\n', '            return self.tree[a]\n', '        else:\n', '            self.tree[a] = self.union(a*2) | self.union(a*2+1)\n', '            return self.tree[a]\n', '    def update(self,a,s):\n', '        x = a + self.end_leaves\n', '        if s not in self.tree[x]:\n', '            self.tree[x] = set(s)\n', '            while x > 1:\n', '                x //= 2\n', '                self.tree[x] = self.tree[x*2] | self.tree[x*2+1]\n', '    def query(self,l,r):\n', '        x = l + self.end_leaves\n', '        y = r + self.end_leaves\n', '        tl = set()\n', '        tr = set()\n', '        while y - x > 1:\n', '            if x % 2 == 1:\n', '                tl = tl | self.tree[x]\n', '                x += 1\n', '            if y % 2 == 0:\n', '                tr = self.tree[y] | tr\n', '                y -= 1\n', '            x >>= 1\n', '            y >>= 1\n', '        if y - x == 0:\n', '            print(len(tl|tr|self.tree[x]))\n', '        else:\n', '            print(len(tl|tr|self.tree[x]|self.tree[y]))\n', '            \n', '            \n', '\n', 'N = int(input())\n', 'S = list(input())\n', 'st = SegmentTree(S)\n', 'st.union(1)\n', 'Q = int(input())\n', 'for i in range(Q):\n', '    q = input().split()\n', ""    if q[0] == '1':\n"", '        st.update(int(q[1])-1,q[2])\n', '    else:\n', '        st.query(int(q[1])-1,int(q[2])-1)']",1
